,word,tf,abstract,url,date
154384,car,2.0,"Richard Feder of Fort Lee, N.J., whose name was used on “Saturday Night Live” years ago as that of a letter writer to a news show, was stuck in the traffic caused by the lane closings.",https://www.nytimes.com/2014/01/11/nyregion/a-mr-feder-once-of-fort-lee-chimes-in.html,2014-01-11
154405,messaging,1.0,"Richard Feder of Fort Lee, N.J., whose name was used on “Saturday Night Live” years ago as that of a letter writer to a news show, was stuck in the traffic caused by the lane closings.",https://www.nytimes.com/2014/01/11/nyregion/a-mr-feder-once-of-fort-lee-chimes-in.html,2014-01-11
154420,writing,1.0,"Richard Feder of Fort Lee, N.J., whose name was used on “Saturday Night Live” years ago as that of a letter writer to a news show, was stuck in the traffic caused by the lane closings.",https://www.nytimes.com/2014/01/11/nyregion/a-mr-feder-once-of-fort-lee-chimes-in.html,2014-01-11
154424,help,1.0,"Using pleasure boats, civilians have improvised a boatlift to carry donated supplies to the devastated islands and bring back evacuees.",https://www.nytimes.com/2017/09/10/us/puerto-rico-virgin-islands.html,2017-09-11
154434,cheerfulness,1.0,"Using pleasure boats, civilians have improvised a boatlift to carry donated supplies to the devastated islands and bring back evacuees.",https://www.nytimes.com/2017/09/10/us/puerto-rico-virgin-islands.html,2017-09-11
154480,sexual,1.0,"Using pleasure boats, civilians have improvised a boatlift to carry donated supplies to the devastated islands and bring back evacuees.",https://www.nytimes.com/2017/09/10/us/puerto-rico-virgin-islands.html,2017-09-11
154498,movement,1.0,"Using pleasure boats, civilians have improvised a boatlift to carry donated supplies to the devastated islands and bring back evacuees.",https://www.nytimes.com/2017/09/10/us/puerto-rico-virgin-islands.html,2017-09-11
154507,death,1.0,"Using pleasure boats, civilians have improvised a boatlift to carry donated supplies to the devastated islands and bring back evacuees.",https://www.nytimes.com/2017/09/10/us/puerto-rico-virgin-islands.html,2017-09-11
154520,love,1.0,"Using pleasure boats, civilians have improvised a boatlift to carry donated supplies to the devastated islands and bring back evacuees.",https://www.nytimes.com/2017/09/10/us/puerto-rico-virgin-islands.html,2017-09-11
154570,lust,1.0,"Using pleasure boats, civilians have improvised a boatlift to carry donated supplies to the devastated islands and bring back evacuees.",https://www.nytimes.com/2017/09/10/us/puerto-rico-virgin-islands.html,2017-09-11
154612,giving,1.0,"Using pleasure boats, civilians have improvised a boatlift to carry donated supplies to the devastated islands and bring back evacuees.",https://www.nytimes.com/2017/09/10/us/puerto-rico-virgin-islands.html,2017-09-11
154613,contentment,1.0,"Using pleasure boats, civilians have improvised a boatlift to carry donated supplies to the devastated islands and bring back evacuees.",https://www.nytimes.com/2017/09/10/us/puerto-rico-virgin-islands.html,2017-09-11
154621,money,1.0,"A writer finds commercial success in Scott Spencer’s novel “River Under the Road,” but at what cost to his self-esteem and his marriage?",https://www.nytimes.com/2017/08/18/books/review/river-under-the-road-scott-spencer.html,2017-08-18
154640,pride,1.0,"A writer finds commercial success in Scott Spencer’s novel “River Under the Road,” but at what cost to his self-esteem and his marriage?",https://www.nytimes.com/2017/08/18/books/review/river-under-the-road-scott-spencer.html,2017-08-18
154650,wealthy,1.0,"A writer finds commercial success in Scott Spencer’s novel “River Under the Road,” but at what cost to his self-esteem and his marriage?",https://www.nytimes.com/2017/08/18/books/review/river-under-the-road-scott-spencer.html,2017-08-18
154669,optimism,1.0,"A writer finds commercial success in Scott Spencer’s novel “River Under the Road,” but at what cost to his self-esteem and his marriage?",https://www.nytimes.com/2017/08/18/books/review/river-under-the-road-scott-spencer.html,2017-08-18
154688,reading,2.0,"A writer finds commercial success in Scott Spencer’s novel “River Under the Road,” but at what cost to his self-esteem and his marriage?",https://www.nytimes.com/2017/08/18/books/review/river-under-the-road-scott-spencer.html,2017-08-18
154704,heroic,1.0,"A writer finds commercial success in Scott Spencer’s novel “River Under the Road,” but at what cost to his self-esteem and his marriage?",https://www.nytimes.com/2017/08/18/books/review/river-under-the-road-scott-spencer.html,2017-08-18
154753,valuable,1.0,"A writer finds commercial success in Scott Spencer’s novel “River Under the Road,” but at what cost to his self-esteem and his marriage?",https://www.nytimes.com/2017/08/18/books/review/river-under-the-road-scott-spencer.html,2017-08-18
154767,economics,1.0,"A writer finds commercial success in Scott Spencer’s novel “River Under the Road,” but at what cost to his self-esteem and his marriage?",https://www.nytimes.com/2017/08/18/books/review/river-under-the-road-scott-spencer.html,2017-08-18
154794,competing,1.0,"A writer finds commercial success in Scott Spencer’s novel “River Under the Road,” but at what cost to his self-esteem and his marriage?",https://www.nytimes.com/2017/08/18/books/review/river-under-the-road-scott-spencer.html,2017-08-18
154797,payment,1.0,"A writer finds commercial success in Scott Spencer’s novel “River Under the Road,” but at what cost to his self-esteem and his marriage?",https://www.nytimes.com/2017/08/18/books/review/river-under-the-road-scott-spencer.html,2017-08-18
154798,achievement,1.0,"A writer finds commercial success in Scott Spencer’s novel “River Under the Road,” but at what cost to his self-esteem and his marriage?",https://www.nytimes.com/2017/08/18/books/review/river-under-the-road-scott-spencer.html,2017-08-18
154818,sleep,1.0,"After a knee injury in January 2012 required surgery and sidelined him for the rest of the winter, as well as for the 2012-13 season, Bode Miller has returned to ski racing a changed man",https://www.nytimes.com/2013/12/06/sports/skiing/olympian-has-new-outlook-on-life-but-flashes-his-old-panache-on-slopes.html,2013-12-06
154819,medical_emergency,2.0,"After a knee injury in January 2012 required surgery and sidelined him for the rest of the winter, as well as for the 2012-13 season, Bode Miller has returned to ski racing a changed man",https://www.nytimes.com/2013/12/06/sports/skiing/olympian-has-new-outlook-on-life-but-flashes-his-old-panache-on-slopes.html,2013-12-06
154831,masculine,1.0,"After a knee injury in January 2012 required surgery and sidelined him for the rest of the winter, as well as for the 2012-13 season, Bode Miller has returned to ski racing a changed man",https://www.nytimes.com/2013/12/06/sports/skiing/olympian-has-new-outlook-on-life-but-flashes-his-old-panache-on-slopes.html,2013-12-06
154833,health,2.0,"After a knee injury in January 2012 required surgery and sidelined him for the rest of the winter, as well as for the 2012-13 season, Bode Miller has returned to ski racing a changed man",https://www.nytimes.com/2013/12/06/sports/skiing/olympian-has-new-outlook-on-life-but-flashes-his-old-panache-on-slopes.html,2013-12-06
154842,suffering,1.0,"After a knee injury in January 2012 required surgery and sidelined him for the rest of the winter, as well as for the 2012-13 season, Bode Miller has returned to ski racing a changed man",https://www.nytimes.com/2013/12/06/sports/skiing/olympian-has-new-outlook-on-life-but-flashes-his-old-panache-on-slopes.html,2013-12-06
154855,night,1.0,"After a knee injury in January 2012 required surgery and sidelined him for the rest of the winter, as well as for the 2012-13 season, Bode Miller has returned to ski racing a changed man",https://www.nytimes.com/2013/12/06/sports/skiing/olympian-has-new-outlook-on-life-but-flashes-his-old-panache-on-slopes.html,2013-12-06
154887,body,1.0,"After a knee injury in January 2012 required surgery and sidelined him for the rest of the winter, as well as for the 2012-13 season, Bode Miller has returned to ski racing a changed man",https://www.nytimes.com/2013/12/06/sports/skiing/olympian-has-new-outlook-on-life-but-flashes-his-old-panache-on-slopes.html,2013-12-06
154896,healing,1.0,"After a knee injury in January 2012 required surgery and sidelined him for the rest of the winter, as well as for the 2012-13 season, Bode Miller has returned to ski racing a changed man",https://www.nytimes.com/2013/12/06/sports/skiing/olympian-has-new-outlook-on-life-but-flashes-his-old-panache-on-slopes.html,2013-12-06
154901,violence,1.0,"After a knee injury in January 2012 required surgery and sidelined him for the rest of the winter, as well as for the 2012-13 season, Bode Miller has returned to ski racing a changed man",https://www.nytimes.com/2013/12/06/sports/skiing/olympian-has-new-outlook-on-life-but-flashes-his-old-panache-on-slopes.html,2013-12-06
154941,injury,2.0,"After a knee injury in January 2012 required surgery and sidelined him for the rest of the winter, as well as for the 2012-13 season, Bode Miller has returned to ski racing a changed man",https://www.nytimes.com/2013/12/06/sports/skiing/olympian-has-new-outlook-on-life-but-flashes-his-old-panache-on-slopes.html,2013-12-06
154969,breaking,1.0,"After a knee injury in January 2012 required surgery and sidelined him for the rest of the winter, as well as for the 2012-13 season, Bode Miller has returned to ski racing a changed man",https://www.nytimes.com/2013/12/06/sports/skiing/olympian-has-new-outlook-on-life-but-flashes-his-old-panache-on-slopes.html,2013-12-06
155478,healing,1.0,There’s insufficient acknowledgment of one of the people profoundly affected by Anthony Weiner’s behavior.,https://bruni.blogs.nytimes.com/2013/07/26/the-littlest-stake-holder/,2013-07-26
155591,money,1.0,CVS Caremark is a $50 billion company that could be worth $13 billion more it if were split in two.,https://www.nytimes.com/2011/05/06/business/06views.html,2011-05-06
155648,business,1.0,CVS Caremark is a $50 billion company that could be worth $13 billion more it if were split in two.,https://www.nytimes.com/2011/05/06/business/06views.html,2011-05-06
155745,breaking,1.0,CVS Caremark is a $50 billion company that could be worth $13 billion more it if were split in two.,https://www.nytimes.com/2011/05/06/business/06views.html,2011-05-06
155767,payment,1.0,CVS Caremark is a $50 billion company that could be worth $13 billion more it if were split in two.,https://www.nytimes.com/2011/05/06/business/06views.html,2011-05-06
155817,school,2.0,"In “What Technology Wants,” by Kevin Kelly (a founding editor of Wired), the author spends time among the Amish and finds a highly deliberate approach to technology that has a lot to teach us about how to get along better with our own proliferating gadgets.",https://artsbeat.blogs.nytimes.com/2010/10/25/amish-hackers-tell-all/,2010-10-25
155820,journalism,1.0,"In “What Technology Wants,” by Kevin Kelly (a founding editor of Wired), the author spends time among the Amish and finds a highly deliberate approach to technology that has a lot to teach us about how to get along better with our own proliferating gadgets.",https://artsbeat.blogs.nytimes.com/2010/10/25/amish-hackers-tell-all/,2010-10-25
155831,computer,1.0,"In “What Technology Wants,” by Kevin Kelly (a founding editor of Wired), the author spends time among the Amish and finds a highly deliberate approach to technology that has a lot to teach us about how to get along better with our own proliferating gadgets.",https://artsbeat.blogs.nytimes.com/2010/10/25/amish-hackers-tell-all/,2010-10-25
155833,optimism,1.0,"In “What Technology Wants,” by Kevin Kelly (a founding editor of Wired), the author spends time among the Amish and finds a highly deliberate approach to technology that has a lot to teach us about how to get along better with our own proliferating gadgets.",https://artsbeat.blogs.nytimes.com/2010/10/25/amish-hackers-tell-all/,2010-10-25
155852,reading,2.0,"In “What Technology Wants,” by Kevin Kelly (a founding editor of Wired), the author spends time among the Amish and finds a highly deliberate approach to technology that has a lot to teach us about how to get along better with our own proliferating gadgets.",https://artsbeat.blogs.nytimes.com/2010/10/25/amish-hackers-tell-all/,2010-10-25
